event_id,customer_id,session_id,event_ts,event_type,device
16788,,s3001389,2026-08-25 20:22:42,purchase,desktop
16789,10019,s3001390,2026-08-25 14:33:19,page_view,desktop
16790,10019,s3001390,2026-08-25 14:33:35,page_view,desktop
16791,10019,s3001390,2026-08-25 14:35:15,page_view,desktop
16792,,s3001391,2026-08-25 06:27:14,page_view,desktop
16793,,s3001391,2026-08-25 06:27:36,page_view,desktop
16794,10767,s3001392,2026-08-25 19:48:57,page_view,desktop
16795,10767,s3001392,2026-08-25 19:50:50,page_view,desktop
16796,10424,s3001393,2026-08-25 20:48:10,page_view,desktop
16797,10424,s3001393,2026-08-25 20:49:31,page_view,desktop
16798,10253,s3001394,2026-08-25 12:08:25,page_view,mobile
16799,10253,s3001394,2026-08-25 12:09:54,page_view,mobile
16800,10253,s3001394,2026-08-25 12:09:59,page_view,mobile
16801,10253,s3001394,2026-08-25 12:10:17,page_view,mobile
16802,10768,s3001395,2026-08-25 16:27:12,page_view,desktop
16803,10352,s3001396,2026-08-25 16:27:20,page_view,mobile
16804,10352,s3001396,2026-08-25 16:27:32,page_view,mobile
16805,10352,s3001396,2026-08-25 16:28:14,page_view,mobile
16806,10566,s3001397,2026-08-25 17:17:36,page_view,mobile
16807,10451,s3001398,2026-08-25 22:33:36,page_view,desktop
16808,10451,s3001398,2026-08-25 22:34:30,page_view,desktop
16809,10451,s3001398,2026-08-25 22:35:25,page_view,desktop
16810,10451,s3001398,2026-08-25 22:36:52,page_view,desktop
16811,10758,s3001399,2026-08-25 06:17:56,page_view,mobile
16812,10758,s3001399,2026-08-25 06:18:37,page_view,mobile
16813,10758,s3001399,2026-08-25 06:19:12,page_view,mobile
16814,10758,s3001399,2026-08-25 06:19:46,page_view,mobile
16815,10113,s3001400,2026-08-25 09:39:08,page_view,tablet
16816,10113,s3001400,2026-08-25 09:40:59,page_view,tablet
16817,10113,s3001400,2026-08-25 09:42:42,page_view,tablet
16818,,s3001401,2026-08-25 18:40:52,page_view,desktop
16819,,s3001401,2026-08-25 18:41:54,add_to_cart,desktop
16820,,s3001401,2026-08-25 18:42:51,begin_checkout,desktop
16821,10401,s3001402,2026-08-25 08:11:24,page_view,desktop
16822,10401,s3001402,2026-08-25 08:11:29,page_view,desktop
16823,10401,s3001402,2026-08-25 08:13:16,page_view,desktop
16824,10401,s3001402,2026-08-25 08:14:25,page_view,desktop
16825,10330,s3001403,2026-08-25 22:36:11,page_view,mobile
16826,10330,s3001403,2026-08-25 22:36:52,page_view,mobile
16827,10330,s3001403,2026-08-25 22:37:33,page_view,mobile
16828,,s3001404,2026-08-26 12:38:33,page_view,Mobile
16829,,s3001404,2026-08-26 12:38:39,page_view,Mobile
16830,,s3001404,2026-08-26 12:39:37,page_view,Mobile
16831,,s3001404,2026-08-26 12:40:40,page_view,Mobile
16832,,s3001404,2026-08-26 12:41:52,add_to_cart,Mobile
16833,,s3001405,2026-08-26 07:46:15,page_view,tablet
16834,,s3001405,2026-08-26 07:48:09,page_view,tablet
16835,,s3001405,2026-08-26 07:50:00,page_view,tablet
16836,,s3001405,2026-08-26 07:50:44,page_view,tablet
16837,10549,s3001406,2026-08-26 07:19:43,page_view,tablet
16838,10549,s3001406,2026-08-26 07:21:06,page_view,tablet
16839,10119,s3001407,2026-08-26 01:19:24,page_view,mobile
16840,10119,s3001407,2026-08-26 01:19:27,page_view,mobile
16841,10192,s3001408,2026-08-26 19:08:33,page_view,mobile
16842,10192,s3001408,2026-08-26 19:09:15,page_view,mobile
16843,10192,s3001408,2026-08-26 19:09:55,page_view,mobile
16844,10192,s3001408,2026-08-26 19:10:34,add_to_cart,mobile
16845,10192,s3001408,2026-08-26 19:11:54,begin_checkout,mobile
16846,10192,s3001408,2026-08-26 19:12:06,purchase,mobile
16847,,s3001409,2026-08-26 18:23:00,page_view,mobile
16848,,s3001409,2026-08-26 18:24:49,page_view,mobile
16849,,s3001409,2026-08-26 18:25:44,page_view,mobile
16850,,s3001409,2026-08-26 18:27:19,add_to_cart,mobile
16851,10322,s3001410,2026-08-26 16:59:52,page_view,desktop
16852,10322,s3001410,2026-08-26 17:01:36,page_view,desktop
16853,10322,s3001410,2026-08-26 17:02:12,page_view,desktop
16854,10322,s3001410,2026-08-26 17:02:47,page_view,desktop
16855,10322,s3001410,2026-08-26 17:03:09,add_to_cart,desktop
16856,10322,s3001410,2026-08-26 17:04:47,begin_checkout,desktop
16857,10322,s3001410,2026-08-26 17:05:30,purchase,desktop
16858,,s3001411,2026-08-26 15:47:53,page_view,Mobile
16859,,s3001411,2026-08-26 15:49:04,add_to_cart,Mobile
16860,,s3001412,2026-08-26 03:52:21,page_view,desktop
16861,,s3001412,2026-08-26 03:53:24,page_view,desktop
16862,,s3001412,2026-08-26 03:55:01,page_view,desktop
16863,,s3001412,2026-08-26 03:55:24,page_view,desktop
16864,10461,s3001413,2026-08-26 20:58:17,page_view,tablet
16865,,s3001414,2026-08-26 05:09:59,page_view,desktop
16866,,s3001414,2026-08-26 05:11:45,page_view,desktop
16867,,s3001414,2026-08-26 05:12:38,page_view,desktop
16868,10472,s3001415,2026-08-26 00:33:12,page_view,tablet
16869,10449,s3001416,2026-08-26 02:18:04,page_view,mobile
16870,10449,s3001416,2026-08-26 02:19:36,page_view,mobile
16871,10449,s3001416,2026-08-26 02:20:28,page_view,mobile
16872,10449,s3001416,2026-08-26 02:22:15,page_view,mobile
16873,10109,s3001417,2026-08-26 17:16:59,page_view,mobile
16874,10109,s3001417,2026-08-26 17:18:31,page_view,mobile
16875,10109,s3001417,2026-08-26 17:19:59,page_view,mobile
16876,10109,s3001417,2026-08-26 17:21:19,page_view,mobile
16877,,s3001418,2026-08-26 15:59:36,page_view,mobile
16878,,s3001418,2026-08-26 15:59:52,page_view,mobile
16879,,s3001418,2026-08-26 16:01:15,page_view,mobile
16880,,s3001418,2026-08-26 16:01:57,page_view,mobile
16881,,s3001419,2026-08-26 08:48:48,page_view,mobile
16882,,s3001419,2026-08-26 08:50:00,page_view,mobile
16883,,s3001419,2026-08-26 08:51:15,page_view,mobile
16884,,s3001419,2026-08-26 08:51:41,page_view,mobile
16885,,s3001419,2026-08-26 08:51:47,add_to_cart,mobile
16886,,s3001419,2026-08-26 08:53:07,begin_checkout,mobile
16887,,s3001420,2026-08-26 21:56:28,page_view,desktop
16888,,s3001420,2026-08-26 21:57:36,page_view,desktop
16889,,s3001420,2026-08-26 21:59:16,page_view,desktop
16890,,s3001420,2026-08-26 21:59:57,page_view,desktop
16891,,s3001420,2026-08-26 22:00:06,add_to_cart,desktop
16892,,s3001420,2026-08-26 22:00:09,begin_checkout,desktop
16893,,s3001420,2026-08-26 22:00:14,purchase,desktop
16894,10781,s3001421,2026-08-26 19:46:27,page_view,desktop
16895,10781,s3001421,2026-08-26 19:47:41,page_view,desktop
16896,10781,s3001421,2026-08-26 19:48:16,page_view,desktop
16897,10781,s3001421,2026-08-26 19:50:05,page_view,desktop
16898,10781,s3001421,2026-08-26 19:51:55,add_to_cart,desktop
16899,10781,s3001421,2026-08-26 19:53:25,begin_checkout,desktop
16900,10781,s3001421,2026-08-26 19:54:22,purchase,desktop
16901,,s3001422,2026-08-26 18:50:28,page_view,tablet
16902,,s3001422,2026-08-26 18:52:05,page_view,tablet
16903,,s3001422,2026-08-26 18:53:56,page_view,tablet
16904,,s3001422,2026-08-26 18:55:11,page_view,tablet
16905,,s3001422,2026-08-26 18:55:54,add_to_cart,tablet
16906,,s3001422,2026-08-26 18:56:39,begin_checkout,tablet
16907,,s3001422,2026-08-26 18:56:50,purchase,tablet
16908,10025,s3001423,2026-08-26 16:53:59,page_view,tablet
16909,10025,s3001423,2026-08-26 16:54:32,page_view,tablet
16910,10025,s3001423,2026-08-26 16:54:41,add_to_cart,tablet
16911,,s3001424,2026-08-26 09:02:15,page_view,mobile
16912,,s3001424,2026-08-26 09:03:12,add_to_cart,mobile
16913,,s3001425,2026-08-26 15:31:56,page_view,mobile
16914,,s3001425,2026-08-26 15:32:00,page_view,mobile
16915,,s3001425,2026-08-26 15:32:20,add_to_cart,mobile
16916,10435,s3001426,2026-08-26 00:06:36,page_view,mobile
16917,10435,s3001426,2026-08-26 00:07:27,page_view,mobile
16918,10435,s3001426,2026-08-26 00:08:44,page_view,mobile
16919,10435,s3001426,2026-08-26 00:09:44,add_to_cart,mobile
16920,,s3001427,2026-08-26 05:11:44,page_view,tablet
16921,,s3001427,2026-08-26 05:13:26,add_to_cart,tablet
16922,,s3001428,2026-08-26 15:09:06,page_view,desktop
16923,,s3001428,2026-08-26 15:10:32,add_to_cart,desktop
16924,,s3001428,2026-08-26 15:10:49,begin_checkout,desktop
16925,,s3001428,2026-08-26 15:12:12,purchase,desktop
16926,10078,s3001429,2026-08-26 18:47:13,page_view,mobile
16927,10078,s3001429,2026-08-26 18:49:11,page_view,mobile
16928,10078,s3001429,2026-08-26 18:49:35,page_view,mobile
16929,10269,s3001430,2026-08-26 11:39:25,page_view,mobile
16930,10269,s3001430,2026-08-26 11:39:53,page_view,mobile
16931,10269,s3001430,2026-08-26 11:41:10,page_view,mobile
16932,10269,s3001430,2026-08-26 11:42:04,add_to_cart,mobile
16933,10269,s3001430,2026-08-26 11:43:50,begin_checkout,mobile
16934,10155,s3001431,2026-08-26 09:05:15,page_view,mobile
16935,10155,s3001431,2026-08-26 09:05:55,page_view,mobile
16936,10201,s3001432,2026-08-26 09:46:30,page_view,desktop
16937,10201,s3001432,2026-08-26 09:46:36,page_view,desktop
16938,10201,s3001432,2026-08-26 09:46:55,page_view,desktop
16939,10201,s3001432,2026-08-26 09:47:39,page_view,desktop
16940,,s3001433,2026-08-26 20:12:30,page_view,desktop
16941,,s3001433,2026-08-26 20:13:26,page_view,desktop
16942,,s3001433,2026-08-26 20:15:17,page_view,desktop
16943,,s3001434,2026-08-26 19:37:53,page_view,mobile
16944,,s3001434,2026-08-26 19:38:52,page_view,mobile
16945,,s3001434,2026-08-26 19:40:35,page_view,mobile
16946,10620,s3001435,2026-08-26 18:59:35,page_view,desktop
16947,10620,s3001435,2026-08-26 18:59:53,page_view,desktop
16948,10620,s3001435,2026-08-26 19:00:44,page_view,desktop
16949,10620,s3001435,2026-08-26 19:01:19,add_to_cart,desktop
16950,10620,s3001435,2026-08-26 19:02:27,begin_checkout,desktop
16951,10620,s3001435,2026-08-26 19:03:31,purchase,desktop
16952,,s3001436,2026-08-26 16:10:05,page_view,mobile
16953,,s3001436,2026-08-26 16:11:11,page_view,mobile
16954,,s3001436,2026-08-26 16:12:15,add_to_cart,mobile
16955,,s3001437,2026-08-26 10:22:58,page_view,desktop
16956,,s3001437,2026-08-26 10:24:39,page_view,desktop
16957,10657,s3001438,2026-08-26 03:19:23,page_view,mobile
16958,,s3001439,2026-08-26 20:04:15,page_view,tablet
16959,,s3001439,2026-08-26 20:05:03,page_view,tablet
16960,,s3001439,2026-08-26 20:05:15,page_view,tablet
16961,10482,s3001440,2026-08-26 02:29:28,page_view,desktop
16962,10482,s3001440,2026-08-26 02:31:20,page_view,desktop
16963,10304,s3001441,2026-08-26 04:22:23,page_view,desktop
16964,10304,s3001441,2026-08-26 04:24:16,page_view,desktop
16965,10304,s3001441,2026-08-26 04:26:13,page_view,desktop
16966,10304,s3001441,2026-08-26 04:27:38,add_to_cart,desktop
16967,10304,s3001441,2026-08-26 04:29:06,begin_checkout,desktop
16968,10304,s3001441,2026-08-26 04:29:51,purchase,desktop
16969,10360,s3001442,2026-08-26 14:17:15,page_view,mobile
16970,,s3001443,2026-08-26 22:15:30,page_view,mobile
16971,,s3001443,2026-08-26 22:16:01,page_view,mobile
16972,,s3001443,2026-08-26 22:16:58,page_view,mobile
16973,,s3001443,2026-08-26 22:18:34,page_view,mobile
16974,,s3001443,2026-08-26 22:20:10,add_to_cart,mobile
16975,,s3001443,2026-08-26 22:21:04,begin_checkout,mobile
16976,,s3001444,2026-08-26 17:26:57,page_view,mobile
16977,,s3001444,2026-08-26 17:27:35,page_view,mobile
16978,,s3001444,2026-08-26 17:29:30,page_view,mobile
16979,10540,s3001445,2026-08-26 18:10:01,page_view,mobile
16980,10102,s3001446,2026-08-26 06:03:39,page_view,mobile
16981,10296,s3001447,2026-08-26 19:09:20,page_view,mobile
16982,10296,s3001447,2026-08-26 19:10:38,page_view,mobile
16983,,s3001448,2026-08-26 14:53:02,page_view,desktop
16984,,s3001448,2026-08-26 14:54:36,page_view,desktop
16985,,s3001448,2026-08-26 14:55:49,add_to_cart,desktop
16986,,s3001449,2026-08-26 13:17:01,page_view,mobile
16987,,s3001449,2026-08-26 13:18:05,add_to_cart,mobile
16988,10400,s3001450,2026-08-26 12:45:21,page_view,desktop
16989,10400,s3001450,2026-08-26 12:45:51,page_view,desktop
16990,10400,s3001450,2026-08-26 12:47:23,page_view,desktop
16991,,s3001451,2026-08-26 12:05:35,page_view,desktop
16992,,s3001451,2026-08-26 12:06:27,page_view,desktop
16993,,s3001452,2026-08-26 11:04:58,page_view,desktop
16994,,s3001452,2026-08-26 11:05:14,page_view,desktop
16995,,s3001452,2026-08-26 11:06:34,add_to_cart,desktop
16996,,s3001452,2026-08-26 11:08:14,begin_checkout,desktop
16997,,s3001452,2026-08-26 11:09:01,purchase,desktop
16998,10284,s3001453,2026-08-26 19:01:40,page_view,mobile
16999,10063,s3001454,2026-08-26 13:19:10,page_view,desktop
17000,10063,s3001454,2026-08-26 13:20:43,page_view,desktop
17001,10063,s3001454,2026-08-26 13:22:29,page_view,desktop
17002,10063,s3001454,2026-08-26 13:23:46,page_view,desktop
17003,10063,s3001454,2026-08-26 13:24:19,add_to_cart,desktop
17004,,s3001455,2026-08-26 01:54:57,page_view,mobile
17005,,s3001455,2026-08-26 01:55:12,page_view,mobile
17006,,s3001455,2026-08-26 01:55:37,page_view,mobile
17007,,s3001455,2026-08-26 01:56:59,page_view,mobile
17008,,s3001456,2026-08-26 15:58:27,page_view,mobile
17009,,s3001456,2026-08-26 15:59:43,page_view,mobile
17010,,s3001456,2026-08-26 16:01:14,page_view,mobile
17011,,s3001456,2026-08-26 16:02:37,add_to_cart,mobile
17012,,s3001456,2026-08-26 16:04:26,begin_checkout,mobile
17013,,s3001456,2026-08-26 16:06:22,purchase,mobile
17014,10712,s3001457,2026-08-26 16:56:12,page_view,mobile
17015,10712,s3001457,2026-08-26 16:56:52,page_view,mobile
17016,10712,s3001457,2026-08-26 16:58:07,page_view,mobile
17017,10712,s3001457,2026-08-26 16:58:47,page_view,mobile
17018,10712,s3001457,2026-08-26 17:00:20,add_to_cart,mobile
17019,10661,s3001458,2026-08-26 01:23:42,page_view,tablet
17020,10661,s3001458,2026-08-26 01:24:44,add_to_cart,tablet
17021,10661,s3001458,2026-08-26 01:25:50,begin_checkout,tablet
17022,10661,s3001458,2026-08-26 01:26:02,purchase,tablet
17023,10602,s3001459,2026-08-26 18:16:01,page_view,mobile
17024,10602,s3001459,2026-08-26 18:17:12,page_view,mobile
17025,10406,s3001460,2026-08-26 13:50:59,page_view,desktop
17026,10406,s3001460,2026-08-26 13:52:30,page_view,desktop
17027,10406,s3001460,2026-08-26 13:53:55,page_view,desktop
17028,10406,s3001460,2026-08-26 13:55:37,page_view,desktop
17029,10406,s3001460,2026-08-26 13:57:21,add_to_cart,desktop
17030,10473,s3001461,2026-08-26 00:11:05,page_view,mobile
17031,10473,s3001461,2026-08-26 00:11:50,page_view,mobile
17032,10711,s3001462,2026-08-26 19:16:30,page_view,mobile
17033,10711,s3001462,2026-08-26 19:17:00,page_view,mobile
17034,10711,s3001462,2026-08-26 19:17:15,page_view,mobile
17035,,s3001463,2026-08-26 14:57:42,page_view,desktop
17036,,s3001463,2026-08-26 14:58:44,page_view,desktop
17037,,s3001463,2026-08-26 14:59:20,add_to_cart,desktop
17038,10534,s3001464,2026-08-26 01:02:11,page_view,desktop
17039,,s3001465,2026-08-26 18:07:55,page_view,tablet
17040,,s3001465,2026-08-26 18:08:20,page_view,tablet
17041,,s3001465,2026-08-26 18:09:08,page_view,tablet
17042,,s3001465,2026-08-26 18:09:13,add_to_cart,tablet
17043,,s3001465,2026-08-26 18:09:26,begin_checkout,tablet
17044,,s3001465,2026-08-26 18:11:12,purchase,tablet
17045,,s3001466,2026-08-26 17:25:12,page_view,mobile
17046,,s3001466,2026-08-26 17:26:44,page_view,mobile
17047,,s3001466,2026-08-26 17:27:14,page_view,mobile
17048,,s3001466,2026-08-26 17:27:37,page_view,mobile
17049,10096,s3001467,2026-08-26 11:14:49,page_view,desktop
17050,10096,s3001467,2026-08-26 11:16:45,add_to_cart,desktop
17051,10377,s3001468,2026-08-26 01:51:31,page_view,mobile
17052,10377,s3001468,2026-08-26 01:53:24,page_view,mobile
17053,,s3001469,2026-08-26 00:53:18,page_view,desktop
17054,,s3001469,2026-08-26 00:54:17,page_view,desktop
17055,,s3001469,2026-08-26 00:54:39,page_view,desktop
17056,,s3001469,2026-08-26 00:56:31,add_to_cart,desktop
17057,,s3001469,2026-08-26 00:57:21,begin_checkout,desktop
17058,,s3001470,2026-08-26 21:28:48,page_view,desktop
17059,,s3001470,2026-08-26 21:30:18,page_view,desktop
17060,10346,s3001471,2026-08-26 10:24:49,page_view,tablet
17061,,s3001472,2026-08-26 09:37:13,page_view,Mobile
17062,,s3001472,2026-08-26 09:37:42,page_view,Mobile
17063,,s3001472,2026-08-26 09:38:38,page_view,Mobile
17064,,s3001472,2026-08-26 09:40:30,page_view,Mobile
17065,,s3001472,2026-08-26 09:40:45,add_to_cart,Mobile
17066,10661,s3001473,2026-08-26 22:32:30,page_view,tablet
17067,10351,s3001474,2026-08-26 21:19:11,page_view,mobile
17068,10351,s3001474,2026-08-26 21:20:07,page_view,mobile
17069,10351,s3001474,2026-08-26 21:21:56,page_view,mobile
17070,10351,s3001474,2026-08-26 21:22:16,page_view,mobile
17071,10179,s3001475,2026-08-26 02:17:39,page_view,mobile
17072,10179,s3001475,2026-08-26 02:18:04,page_view,mobile
17073,10179,s3001475,2026-08-26 02:18:34,add_to_cart,mobile
17074,10179,s3001475,2026-08-26 02:19:37,begin_checkout,mobile
17075,10007,s3001476,2026-08-26 22:56:22,page_view,mobile
17076,10007,s3001476,2026-08-26 22:58:18,page_view,mobile
17077,10007,s3001476,2026-08-26 22:59:42,add_to_cart,mobile
17078,10007,s3001476,2026-08-26 23:00:25,begin_checkout,mobile
17079,10007,s3001476,2026-08-26 23:02:16,purchase,mobile
17080,,s3001477,2026-08-26 03:49:17,page_view,mobile
17081,,s3001477,2026-08-26 03:49:22,page_view,mobile
17082,,s3001477,2026-08-26 03:51:03,add_to_cart,mobile
17083,,s3001477,2026-08-26 03:51:46,begin_checkout,mobile
17084,,s3001477,2026-08-26 03:53:23,purchase,mobile
17085,,s3001478,2026-08-27 04:27:48,page_view,mobile
17086,,s3001478,2026-08-27 04:28:57,page_view,mobile
17087,,s3001478,2026-08-27 04:29:28,page_view,mobile
17088,,s3001478,2026-08-27 04:30:29,add_to_cart,mobile
17089,,s3001479,2026-08-27 12:00:12,page_view,desktop
17090,,s3001479,2026-08-27 12:00:55,page_view,desktop
17091,10329,s3001480,2026-08-27 22:14:14,page_view,desktop
17092,10329,s3001480,2026-08-27 22:14:19,page_view,desktop
17093,10329,s3001480,2026-08-27 22:15:52,page_view,desktop
17094,10329,s3001480,2026-08-27 22:17:04,page_view,desktop
17095,,s3001481,2026-08-27 12:10:22,page_view,mobile
17096,,s3001481,2026-08-27 12:11:30,page_view,mobile
17097,,s3001481,2026-08-27 12:11:34,page_view,mobile
17098,,s3001482,2026-08-27 08:27:34,page_view,desktop
17099,,s3001482,2026-08-27 08:28:54,add_to_cart,desktop
17100,,s3001482,2026-08-27 08:29:16,begin_checkout,desktop
17101,10114,s3001483,2026-08-27 19:42:51,page_view,mobile
17102,10114,s3001483,2026-08-27 19:44:17,page_view,mobile
17103,10114,s3001483,2026-08-27 19:44:56,add_to_cart,mobile
17104,10114,s3001483,2026-08-27 19:46:36,begin_checkout,mobile
17105,10114,s3001483,2026-08-27 19:48:36,purchase,mobile
17106,10514,s3001484,2026-08-27 10:00:10,page_view,mobile
17107,,s3001485,2026-08-27 14:23:59,page_view,desktop
17108,,s3001485,2026-08-27 14:24:25,page_view,desktop
17109,,s3001485,2026-08-27 14:25:16,page_view,desktop
17110,,s3001485,2026-08-27 14:26:00,add_to_cart,desktop
17111,,s3001485,2026-08-27 14:27:51,begin_checkout,desktop
17112,10015,s3001486,2026-08-27 15:59:11,page_view,desktop
17113,10015,s3001486,2026-08-27 16:00:55,page_view,desktop
17114,10015,s3001486,2026-08-27 16:02:01,page_view,desktop
17115,10015,s3001486,2026-08-27 16:03:53,add_to_cart,desktop
17116,10015,s3001486,2026-08-27 16:04:18,begin_checkout,desktop
17117,10015,s3001486,2026-08-27 16:05:53,purchase,desktop
17118,10389,s3001487,2026-08-27 03:36:29,page_view,desktop
17119,10389,s3001487,2026-08-27 03:38:29,page_view,desktop
17120,10389,s3001487,2026-08-27 03:39:50,add_to_cart,desktop
17121,10389,s3001487,2026-08-27 03:41:09,begin_checkout,desktop
17122,10389,s3001487,2026-08-27 03:42:39,purchase,desktop
17123,,s3001488,2026-08-27 09:14:58,page_view,mobile
17124,,s3001488,2026-08-27 09:15:34,page_view,mobile
17125,,s3001488,2026-08-27 09:16:03,page_view,mobile
17126,,s3001488,2026-08-27 09:17:54,page_view,mobile
17127,,s3001489,2026-08-27 10:03:36,page_view,desktop
17128,,s3001489,2026-08-27 10:05:14,page_view,desktop
17129,,s3001489,2026-08-27 10:06:16,page_view,desktop
17130,,s3001489,2026-08-27 10:07:21,page_view,desktop
17131,,s3001489,2026-08-27 10:07:48,add_to_cart,desktop
17132,,s3001490,2026-08-27 21:31:38,page_view,tablet
17133,,s3001490,2026-08-27 21:31:41,page_view,tablet
17134,,s3001491,2026-08-27 19:08:10,page_view,desktop
17135,,s3001491,2026-08-27 19:08:19,page_view,desktop
17136,10204,s3001492,2026-08-27 16:24:02,page_view,desktop
17137,10204,s3001492,2026-08-27 16:25:57,page_view,desktop
17138,10204,s3001492,2026-08-27 16:26:01,page_view,desktop
17139,10204,s3001492,2026-08-27 16:27:04,page_view,desktop
17140,,s3001493,2026-08-27 09:26:53,page_view,tablet
17141,,s3001493,2026-08-27 09:28:45,page_view,tablet
17142,,s3001493,2026-08-27 09:30:32,page_view,tablet
17143,,s3001493,2026-08-27 09:31:00,page_view,tablet
17144,10052,s3001494,2026-08-27 18:33:19,page_view,desktop
17145,10052,s3001494,2026-08-27 18:34:33,page_view,desktop
17146,10052,s3001494,2026-08-27 18:35:43,page_view,desktop
17147,10052,s3001494,2026-08-27 18:36:49,add_to_cart,desktop
17148,10498,s3001495,2026-08-27 12:29:17,page_view,desktop
17149,10498,s3001495,2026-08-27 12:31:11,page_view,desktop
17150,10498,s3001495,2026-08-27 12:31:26,page_view,desktop
17151,,s3001496,2026-08-27 13:49:50,page_view,mobile
17152,,s3001496,2026-08-27 13:51:48,add_to_cart,mobile
17153,,s3001496,2026-08-27 13:52:22,begin_checkout,mobile
17154,,s3001496,2026-08-27 13:53:31,purchase,mobile
17155,10405,s3001497,2026-08-27 18:48:36,page_view,mobile
17156,10405,s3001497,2026-08-27 18:48:53,page_view,mobile
17157,,s3001498,2026-08-27 08:05:22,page_view,mobile
17158,,s3001498,2026-08-27 08:07:22,page_view,mobile
17159,,s3001498,2026-08-27 08:08:06,add_to_cart,mobile
17160,,s3001498,2026-08-27 08:09:13,begin_checkout,mobile
17161,,s3001498,2026-08-27 08:09:53,purchase,mobile
17162,10357,s3001499,2026-08-27 02:58:34,page_view,desktop
17163,10357,s3001499,2026-08-27 03:00:14,page_view,desktop
17164,10357,s3001499,2026-08-27 03:01:25,page_view,desktop
17165,10357,s3001499,2026-08-27 03:02:35,page_view,desktop
17166,10357,s3001499,2026-08-27 03:03:41,add_to_cart,desktop
17167,,s3001500,2026-08-27 16:33:16,page_view,mobile
17168,10292,s3001501,2026-08-27 15:37:31,page_view,desktop
17169,10292,s3001501,2026-08-27 15:38:07,page_view,desktop
17170,10634,s3001502,2026-08-27 10:42:45,page_view,mobile
17171,,s3001503,2026-08-27 05:48:51,page_view,mobile
17172,10603,s3001504,2026-08-27 20:49:13,page_view,desktop
17173,10603,s3001504,2026-08-27 20:50:58,page_view,desktop
17174,10603,s3001504,2026-08-27 20:51:23,page_view,desktop
17175,10735,s3001505,2026-08-27 08:28:46,page_view,desktop
17176,10735,s3001505,2026-08-27 08:29:36,page_view,desktop
17177,10735,s3001505,2026-08-27 08:30:41,page_view,desktop
17178,10735,s3001505,2026-08-27 08:31:55,page_view,desktop
17179,10693,s3001506,2026-08-27 05:14:55,page_view,mobile
17180,10693,s3001506,2026-08-27 05:16:19,page_view,mobile
17181,10693,s3001506,2026-08-27 05:16:23,page_view,mobile
17182,10693,s3001506,2026-08-27 05:16:26,page_view,mobile
17183,10200,s3001507,2026-08-27 20:25:09,page_view,desktop
17184,10539,s3001508,2026-08-27 00:49:47,page_view,mobile
17185,10539,s3001508,2026-08-27 00:50:21,add_to_cart,mobile
17186,10539,s3001508,2026-08-27 00:50:35,begin_checkout,mobile
17187,10789,s3001509,2026-08-27 04:16:07,page_view,desktop
17188,10789,s3001509,2026-08-27 04:18:04,page_view,desktop
17189,10789,s3001509,2026-08-27 04:18:22,page_view,desktop
17190,10789,s3001509,2026-08-27 04:19:29,page_view,desktop
17191,10789,s3001509,2026-08-27 04:20:18,add_to_cart,desktop
17192,10256,s3001510,2026-08-27 04:36:32,page_view,mobile
17193,10256,s3001510,2026-08-27 04:38:15,add_to_cart,mobile
17194,10683,s3001511,2026-08-27 07:21:14,page_view,mobile
17195,10683,s3001511,2026-08-27 07:21:57,add_to_cart,mobile
17196,10683,s3001511,2026-08-27 07:22:01,begin_checkout,mobile
17197,10683,s3001511,2026-08-27 07:23:30,purchase,mobile
17198,,s3001512,2026-08-27 05:05:33,page_view,mobile
17199,,s3001512,2026-08-27 05:06:24,page_view,mobile
17200,,s3001512,2026-08-27 05:08:22,add_to_cart,mobile
17201,10681,s3001513,2026-08-27 11:50:46,page_view,mobile
17202,10681,s3001513,2026-08-27 11:51:11,add_to_cart,mobile
17203,10681,s3001513,2026-08-27 11:51:37,begin_checkout,mobile
17204,,s3001514,2026-08-27 05:57:39,page_view,desktop
17205,10332,s3001515,2026-08-27 03:01:24,page_view,mobile
17206,10332,s3001515,2026-08-27 03:02:04,add_to_cart,mobile
17207,10332,s3001515,2026-08-27 03:03:07,begin_checkout,mobile
17208,10671,s3001516,2026-08-27 18:28:41,page_view,mobile
17209,10671,s3001516,2026-08-27 18:29:02,page_view,mobile
17210,10671,s3001516,2026-08-27 18:30:54,page_view,mobile
17211,10671,s3001516,2026-08-27 18:32:50,add_to_cart,mobile
17212,10671,s3001516,2026-08-27 18:33:53,begin_checkout,mobile
17213,10671,s3001516,2026-08-27 18:34:36,purchase,mobile
17214,,s3001517,2026-08-27 03:56:11,page_view,mobile
17215,,s3001517,2026-08-27 03:56:54,page_view,mobile
17216,,s3001517,2026-08-27 03:58:11,page_view,mobile
17217,,s3001517,2026-08-27 03:59:34,page_view,mobile
17218,10477,s3001518,2026-08-27 14:52:20,page_view,mobile
17219,10477,s3001518,2026-08-27 14:53:11,page_view,mobile
17220,10477,s3001518,2026-08-27 14:53:36,page_view,mobile
17221,10477,s3001518,2026-08-27 14:55:20,page_view,mobile
17222,10477,s3001518,2026-08-27 14:55:49,add_to_cart,mobile
17223,,s3001519,2026-08-27 01:34:10,page_view,mobile
17224,,s3001519,2026-08-27 01:35:07,page_view,mobile
17225,,s3001519,2026-08-27 01:35:37,add_to_cart,mobile
17226,,s3001519,2026-08-27 01:36:22,begin_checkout,mobile
17227,10370,s3001520,2026-08-27 23:01:34,page_view,desktop
